TransactionID,Date,ProductID,Quantity,UnitPrice,TotalPrice
TRX00177,7/2/2025,PRD012,1,1388.37,
TRX00178,4/26/2025,PRD033,3,2389.64,
TRX00178,4/26/2025,PRD015,1,712.45,
TRX00178,4/26/2025,PRD039,5,629.28,
TRX00178,4/26/2025,PRD026,5,1805.91,
TRX00179,4/22/2025,PRD019,4,1419.57,
TRX00180,3/2/2025,PRD003,1,1838.39,
TRX00181,2/13/2025,PRD017,2,2564.5,
TRX00181,2/13/2025,PRD018,4,2305.43,
TRX00181,2/13/2025,PRD001,1,1622.49,
TRX00182,7/12/2025,PRD031,5,1354.36,
TRX00182,7/12/2025,PRD008,3,1830.72,
TRX00183,4/20/2025,PRD034,2,2384.44,
TRX00183,4/20/2025,PRD003,4,1838.39,
TRX00184,5/25/2025,PRD010,1,1575.15,
TRX00184,5/25/2025,PRD008,3,1830.72,
TRX00184,5/25/2025,PRD024,4,2634.53,
TRX00184,5/25/2025,PRD006,4,2249.18,
TRX00184,5/25/2025,PRD007,2,1154.79,
TRX00185,1/2/2025,PRD008,2,1830.72,
TRX00185,1/2/2025,PRD003,3,1838.39,
TRX00185,1/2/2025,PRD022,4,506.12,
TRX00186,7/21/2025,PRD022,2,506.12,
TRX00186,7/21/2025,PRD031,5,1354.36,
TRX00187,6/23/2025,PRD034,2,2384.44,
TRX00187,6/23/2025,PRD010,2,1575.15,
TRX00187,6/23/2025,PRD003,2,1838.39,
TRX00187,6/23/2025,PRD011,5,1993.31,
TRX00187,6/23/2025,PRD030,3,1992.7,
TRX00188,1/11/2025,PRD029,4,2033.75,
TRX00188,1/11/2025,PRD023,5,2792.54,
TRX00189,3/17/2025,PRD013,1,1662.72,
TRX00190,5/10/2025,PRD010,3,1575.15,
TRX00190,5/10/2025,PRD033,2,2389.64,
TRX00191,3/16/2025,PRD011,5,1993.31,
TRX00191,3/16/2025,PRD029,1,2033.75,
TRX00191,3/16/2025,PRD022,3,506.12,
TRX00192,4/17/2025,PRD033,5,2389.64,
TRX00192,4/17/2025,PRD017,2,2564.5,
TRX00192,4/17/2025,PRD021,3,2675.95,
TRX00193,6/2/2025,PRD035,5,1001.65,
TRX00193,6/2/2025,PRD003,5,1838.39,
TRX00193,6/2/2025,PRD023,4,2792.54,
TRX00194,1/2/2025,PRD001,4,1622.49,
TRX00194,1/2/2025,PRD037,5,1150.44,
TRX00194,1/2/2025,PRD016,1,1852.35,
TRX00194,1/2/2025,PRD040,4,1227.77,
TRX00194,1/2/2025,PRD027,1,830.04,
TRX00195,4/28/2025,PRD020,5,2379.25,
TRX00195,4/28/2025,PRD032,5,986.79,
TRX00195,4/28/2025,PRD030,5,1992.7,
TRX00195,4/28/2025,PRD005,1,2552.49,
TRX00195,4/28/2025,PRD018,3,2305.43,
TRX00196,8/14/2025,PRD024,4,2634.53,
TRX00196,8/14/2025,PRD033,1,2389.64,
TRX00196,8/14/2025,PRD001,4,1622.49,
TRX00196,8/14/2025,PRD009,4,1510.4,
TRX00196,8/14/2025,PRD016,5,1852.35,
TRX00197,1/24/2025,PRD020,4,2379.25,
TRX00198,8/20/2025,PRD026,2,1805.91,
TRX00198,8/20/2025,PRD011,4,1993.31,
TRX00198,8/20/2025,PRD030,5,1992.7,
TRX00199,4/15/2025,PRD032,1,986.79,
TRX00199,4/15/2025,PRD027,3,830.04,
TRX00199,4/15/2025,PRD035,3,1001.65,
TRX00199,4/15/2025,PRD006,2,2249.18,
TRX00199,4/15/2025,PRD009,4,1510.4,
TRX00200,8/17/2025,PRD028,5,1241.21,
TRX00201,7/15/2025,PRD002,1,2509.68,
TRX00202,3/7/2025,PRD032,5,986.79,
TRX00202,3/7/2025,PRD003,5,1838.39,
TRX00202,3/7/2025,PRD021,1,2675.95,
TRX00203,5/21/2025,PRD022,2,506.12,
TRX00203,5/21/2025,PRD023,4,2792.54,
TRX00203,5/21/2025,PRD003,3,1838.39,
TRX00203,5/21/2025,PRD035,5,1001.65,
TRX00203,5/21/2025,PRD037,3,1150.44,
TRX00204,4/16/2025,PRD009,3,1510.4,
TRX00205,3/17/2025,PRD026,2,1805.91,
TRX00205,3/17/2025,PRD008,3,1830.72,
TRX00205,3/17/2025,PRD012,5,1388.37,
TRX00205,3/17/2025,PRD010,2,1575.15,
TRX00205,3/17/2025,PRD033,1,2389.64,
TRX00206,2/26/2025,PRD020,2,2379.25,
TRX00206,2/26/2025,PRD002,4,2509.68,
TRX00206,2/26/2025,PRD018,2,2305.43,
TRX00206,2/26/2025,PRD010,1,1575.15,
TRX00206,2/26/2025,PRD039,4,629.28,
TRX00207,8/6/2025,PRD014,5,2721.74,
TRX00207,8/6/2025,PRD003,3,1838.39,
TRX00208,7/11/2025,PRD019,2,1419.57,
TRX00208,7/11/2025,PRD026,2,1805.91,
TRX00208,7/11/2025,PRD017,3,2564.5,
TRX00208,7/11/2025,PRD018,2,2305.43,
TRX00209,2/20/2025,PRD023,4,2792.54,
TRX00209,2/20/2025,PRD035,4,1001.65,
TRX00209,2/20/2025,PRD002,4,2509.68,
TRX00209,2/20/2025,PRD011,5,1993.31,
TRX00209,2/20/2025,PRD007,5,1154.79,
TRX00210,7/18/2025,PRD020,4,2379.25,
TRX00210,7/18/2025,PRD027,5,830.04,
TRX00210,7/18/2025,PRD024,5,2634.53,
TRX00210,7/18/2025,PRD034,3,2384.44,
TRX00210,7/18/2025,PRD008,1,1830.72,
TRX00211,8/30/2025,PRD016,4,1852.35,
TRX00211,8/30/2025,PRD015,2,712.45,
TRX00211,8/30/2025,PRD001,4,1622.49,
TRX00212,2/18/2025,PRD019,4,1419.57,
TRX00213,3/2/2025,PRD021,2,2675.95,
TRX00213,3/2/2025,PRD036,2,2253.07,
TRX00213,3/2/2025,PRD033,5,2389.64,
TRX00213,3/2/2025,PRD014,3,2721.74,
TRX00214,3/6/2025,PRD030,5,1992.7,
TRX00214,3/6/2025,PRD037,4,1150.44,
TRX00214,3/6/2025,PRD016,1,1852.35,
TRX00215,2/2/2025,PRD020,4,2379.25,
TRX00215,2/2/2025,PRD002,3,2509.68,
TRX00215,2/2/2025,PRD040,2,1227.77,
TRX00215,2/2/2025,PRD028,4,1241.21,
TRX00215,2/2/2025,PRD014,2,2721.74,
TRX00216,1/18/2025,PRD028,1,1241.21,
TRX00217,8/31/2025,PRD034,2,2384.44,
TRX00218,3/18/2025,PRD033,1,2389.64,
TRX00218,3/18/2025,PRD001,4,1622.49,
TRX00218,3/18/2025,PRD010,1,1575.15,
TRX00219,5/5/2025,PRD011,4,1993.31,
TRX00220,8/13/2025,PRD008,3,1830.72,
TRX00220,8/13/2025,PRD036,4,2253.07,
TRX00220,8/13/2025,PRD019,1,1419.57,
TRX00220,8/13/2025,PRD027,3,830.04,
TRX00220,8/13/2025,PRD037,4,1150.44,
TRX00221,1/21/2025,PRD028,3,1241.21,
TRX00221,1/21/2025,PRD002,5,2509.68,
TRX00222,4/2/2025,PRD025,2,1280.79,
TRX00222,4/2/2025,PRD033,5,2389.64,
TRX00223,5/9/2025,PRD031,3,1354.36,
TRX00223,5/9/2025,PRD026,2,1805.91,
TRX00223,5/9/2025,PRD022,4,506.12,
TRX00223,5/9/2025,PRD030,4,1992.7,
TRX00224,1/9/2025,PRD037,4,1150.44,
TRX00225,3/16/2025,PRD011,2,1993.31,
TRX00225,3/16/2025,PRD033,5,2389.64,
TRX00225,3/16/2025,PRD029,4,2033.75,
TRX00225,3/16/2025,PRD028,1,1241.21,
TRX00226,2/26/2025,PRD006,1,2249.18,
TRX00226,2/26/2025,PRD031,1,1354.36,
TRX00227,8/25/2025,PRD003,4,1838.39,
TRX00228,2/8/2025,PRD030,4,1992.7,
TRX00228,2/8/2025,PRD016,5,1852.35,
TRX00228,2/8/2025,PRD036,5,2253.07,
TRX00229,5/8/2025,PRD032,3,986.79,
TRX00229,5/8/2025,PRD039,2,629.28,
TRX00229,5/8/2025,PRD005,2,2552.49,
TRX00230,8/18/2025,PRD030,4,1992.7,
TRX00230,8/18/2025,PRD014,1,2721.74,
TRX00231,7/18/2025,PRD025,2,1280.79,
TRX00231,7/18/2025,PRD034,3,2384.44,
TRX00231,7/18/2025,PRD040,2,1227.77,
TRX00232,5/25/2025,PRD002,3,2509.68,
TRX00232,5/25/2025,PRD022,5,506.12,
TRX00232,5/25/2025,PRD006,2,2249.18,
TRX00232,5/25/2025,PRD003,4,1838.39,
TRX00233,2/23/2025,PRD037,4,1150.44,
TRX00233,2/23/2025,PRD002,5,2509.68,
TRX00233,2/23/2025,PRD027,1,830.04,
TRX00233,2/23/2025,PRD030,2,1992.7,
TRX00233,2/23/2025,PRD032,1,986.79,
TRX00234,3/6/2025,PRD005,2,2552.49,
TRX00234,3/6/2025,PRD033,5,2389.64,
TRX00234,3/6/2025,PRD006,3,2249.18,
TRX00235,3/14/2025,PRD011,4,1993.31,
TRX00235,3/14/2025,PRD006,5,2249.18,
TRX00236,8/8/2025,PRD034,3,2384.44,
TRX00236,8/8/2025,PRD008,3,1830.72,
TRX00236,8/8/2025,PRD019,5,1419.57,
TRX00237,1/25/2025,PRD016,5,1852.35,
TRX00237,1/25/2025,PRD017,5,2564.5,
TRX00237,1/25/2025,PRD018,1,2305.43,
TRX00237,1/25/2025,PRD028,5,1241.21,
TRX00238,5/28/2025,PRD015,4,712.45,
TRX00238,5/28/2025,PRD025,2,1280.79,
TRX00238,5/28/2025,PRD021,1,2675.95,
TRX00239,8/28/2025,PRD029,3,2033.75,
TRX00239,8/28/2025,PRD021,4,2675.95,
TRX00239,8/28/2025,PRD036,1,2253.07,
TRX00239,8/28/2025,PRD024,5,2634.53,
TRX00239,8/28/2025,PRD016,1,1852.35,
TRX00240,3/28/2025,PRD010,1,1575.15,
TRX00240,3/28/2025,PRD035,1,1001.65,
TRX00240,3/28/2025,PRD006,4,2249.18,
TRX00241,7/19/2025,PRD011,5,1993.31,
TRX00241,7/19/2025,PRD035,2,1001.65,
TRX00241,7/19/2025,PRD034,2,2384.44,
TRX00241,7/19/2025,PRD040,2,1227.77,
TRX00242,3/28/2025,PRD033,4,2389.64,
TRX00242,3/28/2025,PRD021,2,2675.95,
TRX00243,1/25/2025,PRD002,5,2509.68,
TRX00243,1/25/2025,PRD007,5,1154.79,
TRX00244,1/8/2025,PRD015,5,712.45,
TRX00244,1/8/2025,PRD012,2,1388.37,
TRX00244,1/8/2025,PRD013,2,1662.72,
TRX00244,1/8/2025,PRD022,2,506.12,
TRX00244,1/8/2025,PRD004,5,2182.48,
TRX00245,4/2/2025,PRD038,1,2988.3,
TRX00245,4/2/2025,PRD019,5,1419.57,
TRX00245,4/2/2025,PRD015,4,712.45,
TRX00246,6/28/2025,PRD002,4,2509.68,
TRX00246,6/28/2025,PRD010,4,1575.15,
TRX00247,9/1/2025,PRD039,2,629.28,
TRX00247,9/1/2025,PRD015,5,712.45,
TRX00247,9/1/2025,PRD020,5,2379.25,
TRX00247,9/1/2025,PRD003,2,1838.39,
TRX00247,9/1/2025,PRD004,5,2182.48,
TRX00248,1/16/2025,PRD031,3,1354.36,
TRX00248,1/16/2025,PRD036,5,2253.07,
TRX00248,1/16/2025,PRD033,1,2389.64,
TRX00248,1/16/2025,PRD030,1,1992.7,
TRX00248,1/16/2025,PRD017,2,2564.5,
TRX00249,4/23/2025,PRD039,1,629.28,
TRX00249,4/23/2025,PRD027,3,830.04,
TRX00249,4/23/2025,PRD033,1,2389.64,
TRX00250,3/1/2025,PRD014,5,2721.74,
TRX00250,3/1/2025,PRD040,5,1227.77,
TRX00250,3/1/2025,PRD027,1,830.04,
TRX00251,4/22/2025,PRD036,3,2253.07,
TRX00251,4/22/2025,PRD024,3,2634.53,
TRX00251,4/22/2025,PRD007,1,1154.79,
TRX00251,4/22/2025,PRD009,4,1510.4,
TRX00252,2/8/2025,PRD011,1,1993.31,
TRX00252,2/8/2025,PRD037,1,1150.44,
TRX00252,2/8/2025,PRD034,4,2384.44,
TRX00252,2/8/2025,PRD035,5,1001.65,
TRX00253,6/5/2025,PRD030,1,1992.7,
TRX00253,6/5/2025,PRD035,2,1001.65,
TRX00253,6/5/2025,PRD021,4,2675.95,
TRX00253,6/5/2025,PRD025,1,1280.79,
TRX00254,4/6/2025,PRD003,4,1838.39,
TRX00254,4/6/2025,PRD006,3,2249.18,
TRX00254,4/6/2025,PRD026,5,1805.91,
TRX00254,4/6/2025,PRD012,3,1388.37,
TRX00255,2/23/2025,PRD020,2,2379.25,
TRX00255,2/23/2025,PRD032,5,986.79,
TRX00255,2/23/2025,PRD021,4,2675.95,
TRX00255,2/23/2025,PRD007,1,1154.79,
TRX00256,9/6/2025,PRD033,1,2389.64,
TRX00256,9/6/2025,PRD009,1,1510.4,
TRX00256,9/6/2025,PRD002,4,2509.68,
TRX00257,1/25/2025,PRD012,4,1388.37,
TRX00257,1/25/2025,PRD001,5,1622.49,
TRX00257,1/25/2025,PRD013,5,1662.72,
TRX00257,1/25/2025,PRD021,3,2675.95,
TRX00258,6/26/2025,PRD012,3,1388.37,
TRX00258,6/26/2025,PRD039,1,629.28,
TRX00258,6/26/2025,PRD005,1,2552.49,
TRX00258,6/26/2025,PRD037,4,1150.44,
TRX00258,6/26/2025,PRD013,1,1662.72,
TRX00259,5/19/2025,PRD027,1,830.04,
TRX00259,5/19/2025,PRD024,4,2634.53,
TRX00259,5/19/2025,PRD039,5,629.28,
TRX00260,7/5/2025,PRD013,3,1662.72,
TRX00260,7/5/2025,PRD014,5,2721.74,
TRX00260,7/5/2025,PRD021,3,2675.95,
TRX00260,7/5/2025,PRD038,5,2988.3,
TRX00260,7/5/2025,PRD028,2,1241.21,
TRX00261,5/15/2025,PRD017,5,2564.5,
TRX00261,5/15/2025,PRD037,3,1150.44,
TRX00262,5/16/2025,PRD030,4,1992.7,
TRX00262,5/16/2025,PRD017,2,2564.5,
TRX00263,6/13/2025,PRD029,1,2033.75,
TRX00263,6/13/2025,PRD004,2,2182.48,
TRX00263,6/13/2025,PRD020,1,2379.25,
TRX00264,7/13/2025,PRD015,3,712.45,
TRX00264,7/13/2025,PRD005,3,2552.49,
TRX00264,7/13/2025,PRD020,3,2379.25,
TRX00264,7/13/2025,PRD004,4,2182.48,
TRX00264,7/13/2025,PRD030,4,1992.7,
TRX00265,6/20/2025,PRD001,5,1622.49,
TRX00265,6/20/2025,PRD004,1,2182.48,
TRX00265,6/20/2025,PRD021,1,2675.95,
TRX00265,6/20/2025,PRD010,1,1575.15,
TRX00266,6/16/2025,PRD005,3,2552.49,
TRX00266,6/16/2025,PRD007,1,1154.79,
TRX00267,8/22/2025,PRD025,4,1280.79,
TRX00268,1/20/2025,PRD006,3,2249.18,
TRX00268,1/20/2025,PRD033,1,2389.64,
TRX00268,1/20/2025,PRD005,2,2552.49,
TRX00269,8/29/2025,PRD003,2,1838.39,
TRX00270,8/28/2025,PRD008,3,1830.72,
TRX00270,8/28/2025,PRD015,3,712.45,
TRX00270,8/28/2025,PRD018,2,2305.43,
TRX00270,8/28/2025,PRD040,5,1227.77,
TRX00271,9/3/2025,PRD036,1,2253.07,
TRX00271,9/3/2025,PRD012,5,1388.37,
TRX00272,5/20/2025,PRD040,2,1227.77,
TRX00272,5/20/2025,PRD022,1,506.12,
TRX00272,5/20/2025,PRD030,5,1992.7,
TRX00272,5/20/2025,PRD010,5,1575.15,
TRX00272,5/20/2025,PRD012,5,1388.37,
TRX00273,6/24/2025,PRD005,4,2552.49,
TRX00273,6/24/2025,PRD017,2,2564.5,
TRX00273,6/24/2025,PRD035,2,1001.65,
TRX00273,6/24/2025,PRD013,5,1662.72,
TRX00274,1/2/2025,PRD007,2,1154.79,
TRX00274,1/2/2025,PRD005,2,2552.49,
TRX00274,1/2/2025,PRD028,1,1241.21,
TRX00274,1/2/2025,PRD004,4,2182.48,
TRX00274,1/2/2025,PRD014,5,2721.74,
TRX00275,5/10/2025,PRD032,2,986.79,
TRX00275,5/10/2025,PRD002,3,2509.68,
TRX00275,5/10/2025,PRD001,5,1622.49,
TRX00276,6/14/2025,PRD024,5,2634.53,
TRX00276,6/14/2025,PRD007,1,1154.79,
TRX00276,6/14/2025,PRD025,3,1280.79,
TRX00277,1/25/2025,PRD003,5,1838.39,
TRX00277,1/25/2025,PRD031,2,1354.36,
TRX00277,1/25/2025,PRD039,4,629.28,
TRX00277,1/25/2025,PRD030,3,1992.7,
TRX00277,1/25/2025,PRD025,1,1280.79,
TRX00278,8/8/2025,PRD021,1,2675.95,
TRX00279,3/27/2025,PRD036,3,2253.07,
TRX00279,3/27/2025,PRD012,4,1388.37,
TRX00280,1/27/2025,PRD012,1,1388.37,
TRX00280,1/27/2025,PRD029,3,2033.75,
TRX00280,1/27/2025,PRD013,2,1662.72,
TRX00280,1/27/2025,PRD040,4,1227.77,
TRX00281,8/29/2025,PRD010,3,1575.15,
TRX00281,8/29/2025,PRD014,1,2721.74,
TRX00281,8/29/2025,PRD017,4,2564.5,
TRX00281,8/29/2025,PRD035,4,1001.65,
TRX00282,5/12/2025,PRD030,1,1992.7,
TRX00282,5/12/2025,PRD018,2,2305.43,
TRX00282,5/12/2025,PRD040,5,1227.77,
TRX00282,5/12/2025,PRD024,4,2634.53,
TRX00283,3/24/2025,PRD016,2,1852.35,
TRX00283,3/24/2025,PRD004,5,2182.48,
TRX00283,3/24/2025,PRD026,3,1805.91,
TRX00284,6/10/2025,PRD015,1,712.45,
TRX00284,6/10/2025,PRD035,4,1001.65,
TRX00284,6/10/2025,PRD039,4,629.28,
TRX00285,1/24/2025,PRD001,2,1622.49,
TRX00285,1/24/2025,PRD015,3,712.45,
TRX00285,1/24/2025,PRD008,5,1830.72,
TRX00285,1/24/2025,PRD019,4,1419.57,
TRX00286,4/23/2025,PRD040,4,1227.77,
TRX00286,4/23/2025,PRD039,5,629.28,
TRX00286,4/23/2025,PRD023,1,2792.54,
TRX00287,4/21/2025,PRD010,1,1575.15,
TRX00288,6/2/2025,PRD039,2,629.28,
TRX00288,6/2/2025,PRD019,3,1419.57,
TRX00288,6/2/2025,PRD029,3,2033.75,
TRX00288,6/2/2025,PRD027,3,830.04,
TRX00289,3/18/2025,PRD029,1,2033.75,
TRX00289,3/18/2025,PRD034,3,2384.44,
TRX00289,3/18/2025,PRD010,1,1575.15,
TRX00290,2/24/2025,PRD017,3,2564.5,
TRX00290,2/24/2025,PRD034,4,2384.44,
TRX00291,7/15/2025,PRD007,1,1154.79,
TRX00291,7/15/2025,PRD004,1,2182.48,
TRX00291,7/15/2025,PRD020,2,2379.25,
TRX00292,7/19/2025,PRD017,4,2564.5,
TRX00293,4/11/2025,PRD039,4,629.28,
TRX00293,4/11/2025,PRD040,2,1227.77,
TRX00294,2/11/2025,PRD037,5,1150.44,
TRX00295,4/22/2025,PRD038,1,2988.3,
TRX00295,4/22/2025,PRD019,4,1419.57,
TRX00295,4/22/2025,PRD040,5,1227.77,
TRX00295,4/22/2025,PRD018,5,2305.43,
TRX00295,4/22/2025,PRD027,3,830.04,
TRX00296,7/1/2025,PRD020,2,2379.25,
TRX00297,2/23/2025,PRD031,5,1354.36,
TRX00297,2/23/2025,PRD027,2,830.04,
TRX00297,2/23/2025,PRD009,4,1510.4,
TRX00298,6/2/2025,PRD013,5,1662.72,
TRX00298,6/2/2025,PRD003,3,1838.39,
TRX00298,6/2/2025,PRD017,4,2564.5,
TRX00298,6/2/2025,PRD037,5,1150.44,
TRX00299,1/9/2025,PRD008,2,1830.72,
TRX00299,1/9/2025,PRD026,3,1805.91,
TRX00300,9/5/2025,PRD040,4,1227.77,
TRX00300,9/5/2025,PRD003,4,1838.39,
TRX00300,9/5/2025,PRD024,1,2634.53,
TRX00300,9/5/2025,PRD037,4,1150.44,
TRX00300,9/5/2025,PRD010,5,1575.15,
TRX00301,7/28/2025,PRD037,5,1150.44,
TRX00302,7/31/2025,PRD030,2,1992.7,
TRX00303,5/16/2025,PRD039,4,629.28,
TRX00304,7/29/2025,PRD018,5,2305.43,
TRX00304,7/29/2025,PRD003,5,1838.39,
TRX00304,7/29/2025,PRD011,3,1993.31,
TRX00304,7/29/2025,PRD036,1,2253.07,
TRX00305,2/10/2025,PRD023,3,2792.54,
TRX00305,2/10/2025,PRD026,5,1805.91,
TRX00305,2/10/2025,PRD012,3,1388.37,
TRX00306,6/26/2025,PRD008,3,1830.72,
TRX00307,2/5/2025,PRD022,5,506.12,
TRX00308,6/27/2025,PRD007,2,1154.79,
TRX00308,6/27/2025,PRD011,2,1993.31,
TRX00308,6/27/2025,PRD003,1,1838.39,
TRX00308,6/27/2025,PRD035,2,1001.65,
TRX00309,6/30/2025,PRD020,4,2379.25,
TRX00310,6/22/2025,PRD003,3,1838.39,
TRX00310,6/22/2025,PRD030,2,1992.7,
TRX00310,6/22/2025,PRD020,3,2379.25,
TRX00310,6/22/2025,PRD013,4,1662.72,
TRX00310,6/22/2025,PRD002,2,2509.68,
TRX00311,1/21/2025,PRD034,4,2384.44,
TRX00311,1/21/2025,PRD021,3,2675.95,
TRX00311,1/21/2025,PRD009,4,1510.4,
TRX00311,1/21/2025,PRD006,4,2249.18,
TRX00312,7/7/2025,PRD016,2,1852.35,
TRX00312,7/7/2025,PRD027,5,830.04,
TRX00312,7/7/2025,PRD035,2,1001.65,
TRX00312,7/7/2025,PRD033,3,2389.64,
TRX00313,1/13/2025,PRD027,5,830.04,
TRX00313,1/13/2025,PRD034,2,2384.44,
TRX00313,1/13/2025,PRD016,5,1852.35,
TRX00313,1/13/2025,PRD012,4,1388.37,
TRX00313,1/13/2025,PRD033,1,2389.64,
TRX00314,8/25/2025,PRD027,3,830.04,
TRX00314,8/25/2025,PRD001,5,1622.49,
TRX00315,7/25/2025,PRD014,5,2721.74,
TRX00315,7/25/2025,PRD009,5,1510.4,
TRX00315,7/25/2025,PRD019,3,1419.57,
TRX00315,7/25/2025,PRD015,4,712.45,
TRX00315,7/25/2025,PRD039,2,629.28,
TRX00316,5/15/2025,PRD010,2,1575.15,
TRX00317,5/27/2025,PRD040,1,1227.77,
TRX00317,5/27/2025,PRD001,4,1622.49,
TRX00317,5/27/2025,PRD014,4,2721.74,
TRX00318,1/26/2025,PRD016,2,1852.35,
TRX00319,8/8/2025,PRD005,1,2552.49,
TRX00319,8/8/2025,PRD016,2,1852.35,
TRX00319,8/8/2025,PRD022,1,506.12,
TRX00319,8/8/2025,PRD031,3,1354.36,
TRX00320,7/14/2025,PRD008,2,1830.72,
TRX00320,7/14/2025,PRD040,3,1227.77,
TRX00321,8/26/2025,PRD032,3,986.79,
TRX00321,8/26/2025,PRD020,1,2379.25,
TRX00321,8/26/2025,PRD022,5,506.12,
TRX00321,8/26/2025,PRD033,2,2389.64,
TRX00322,8/15/2025,PRD025,4,1280.79,
TRX00323,3/3/2025,PRD011,4,1993.31,
TRX00323,3/3/2025,PRD019,1,1419.57,
TRX00323,3/3/2025,PRD012,1,1388.37,
TRX00323,3/3/2025,PRD031,1,1354.36,
TRX00324,8/26/2025,PRD021,4,2675.95,
TRX00324,8/26/2025,PRD014,4,2721.74,
TRX00325,4/28/2025,PRD030,5,1992.7,
TRX00325,4/28/2025,PRD040,5,1227.77,
TRX00325,4/28/2025,PRD012,1,1388.37,
TRX00325,4/28/2025,PRD039,4,629.28,
TRX00325,4/28/2025,PRD011,4,1993.31,
TRX00326,2/13/2025,PRD017,3,2564.5,
TRX00327,6/11/2025,PRD034,5,2384.44,
TRX00327,6/11/2025,PRD031,2,1354.36,
TRX00327,6/11/2025,PRD040,1,1227.77,
TRX00328,3/5/2025,PRD005,2,2552.49,
TRX00329,5/11/2025,PRD019,4,1419.57,
TRX00330,2/19/2025,PRD003,2,1838.39,
TRX00330,2/19/2025,PRD013,1,1662.72,
TRX00330,2/19/2025,PRD019,2,1419.57,
TRX00330,2/19/2025,PRD002,4,2509.68,
TRX00330,2/19/2025,PRD014,3,2721.74,
TRX00331,4/18/2025,PRD027,3,830.04,
TRX00331,4/18/2025,PRD025,5,1280.79,
TRX00331,4/18/2025,PRD004,2,2182.48,
TRX00331,4/18/2025,PRD024,5,2634.53,
TRX00332,1/26/2025,PRD001,4,1622.49,
TRX00332,1/26/2025,PRD017,3,2564.5,
TRX00332,1/26/2025,PRD003,5,1838.39,
TRX00333,1/9/2025,PRD020,1,2379.25,
TRX00333,1/9/2025,PRD038,2,2988.3,
TRX00334,4/1/2025,PRD030,3,1992.7,
TRX00334,4/1/2025,PRD038,4,2988.3,
TRX00334,4/1/2025,PRD001,1,1622.49,
TRX00334,4/1/2025,PRD023,5,2792.54,
TRX00335,3/25/2025,PRD039,4,629.28,
TRX00335,3/25/2025,PRD013,1,1662.72,
TRX00335,3/25/2025,PRD034,5,2384.44,
TRX00335,3/25/2025,PRD018,5,2305.43,
TRX00335,3/25/2025,PRD001,3,1622.49,
TRX00336,3/8/2025,PRD035,3,1001.65,
TRX00336,3/8/2025,PRD016,2,1852.35,
TRX00336,3/8/2025,PRD017,2,2564.5,
TRX00336,3/8/2025,PRD015,2,712.45,
TRX00337,5/12/2025,PRD024,5,2634.53,
TRX00337,5/12/2025,PRD014,5,2721.74,
TRX00337,5/12/2025,PRD006,1,2249.18,
TRX00338,5/16/2025,PRD024,2,2634.53,
TRX00338,5/16/2025,PRD038,2,2988.3,
TRX00338,5/16/2025,PRD028,4,1241.21,
TRX00338,5/16/2025,PRD032,3,986.79,
TRX00338,5/16/2025,PRD037,1,1150.44,
TRX00339,4/6/2025,PRD032,1,986.79,
TRX00339,4/6/2025,PRD031,2,1354.36,
TRX00339,4/6/2025,PRD019,2,1419.57,
TRX00339,4/6/2025,PRD040,2,1227.77,
TRX00339,4/6/2025,PRD023,1,2792.54,
TRX00340,3/30/2025,PRD025,5,1280.79,
TRX00340,3/30/2025,PRD012,4,1388.37,
TRX00340,3/30/2025,PRD015,4,712.45,
TRX00341,3/22/2025,PRD017,4,2564.5,
TRX00341,3/22/2025,PRD016,3,1852.35,
TRX00341,3/22/2025,PRD030,5,1992.7,
TRX00342,5/7/2025,PRD003,2,1838.39,
TRX00342,5/7/2025,PRD010,2,1575.15,
TRX00342,5/7/2025,PRD037,3,1150.44,
TRX00342,5/7/2025,PRD035,2,1001.65,
TRX00342,5/7/2025,PRD009,1,1510.4,
TRX00343,7/10/2025,PRD037,3,1150.44,
TRX00344,6/9/2025,PRD026,3,1805.91,
TRX00345,3/4/2025,PRD032,1,986.79,
TRX00345,3/4/2025,PRD036,1,2253.07,
TRX00345,3/4/2025,PRD022,1,506.12,
TRX00345,3/4/2025,PRD028,4,1241.21,
TRX00345,3/4/2025,PRD010,2,1575.15,
TRX00346,2/18/2025,PRD010,4,1575.15,
TRX00347,8/8/2025,PRD006,1,2249.18,
TRX00347,8/8/2025,PRD018,1,2305.43,
TRX00347,8/8/2025,PRD023,5,2792.54,
TRX00347,8/8/2025,PRD034,2,2384.44,
TRX00347,8/8/2025,PRD011,4,1993.31,
TRX00348,1/22/2025,PRD015,1,712.45,
TRX00348,1/22/2025,PRD003,4,1838.39,
TRX00348,1/22/2025,PRD004,3,2182.48,
TRX00349,8/1/2025,PRD019,1,1419.57,
TRX00349,8/1/2025,PRD001,1,1622.49,
TRX00349,8/1/2025,PRD011,2,1993.31,
TRX00350,8/4/2025,PRD003,1,1838.39,
TRX00350,8/4/2025,PRD030,2,1992.7,
TRX00350,8/4/2025,PRD031,4,1354.36,
TRX00350,8/4/2025,PRD028,3,1241.21,
TRX00351,4/7/2025,PRD025,5,1280.79,
TRX00351,4/7/2025,PRD011,4,1993.31,
TRX00351,4/7/2025,PRD030,3,1992.7,
TRX00351,4/7/2025,PRD004,4,2182.48,
TRX00351,4/7/2025,PRD002,5,2509.68,
TRX00352,7/10/2025,PRD018,3,2305.43,
TRX00352,7/10/2025,PRD005,4,2552.49,
